bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1332246,1653,SB6678,1,Introduced,2020-02-06,"Providing a sales and use tax exemption for materials and labor purchased by veterans&#x27; organizations in the construction of memorials.","Providing a sales and use tax exemption for materials and labor purchased by veterans&#x27; organizations in the construction of memorials.",3735,"Senate State Government, Tribal Relations & Elections",2020-02-06,"First reading, referred to State Government, Tribal Relations & Elections.",https://legiscan.com/WA/bill/SB6678/2019,https://app.leg.wa.gov/billsummary?BillNumber=6678&Year=2019&Initiative=false
1332012,1653,SB6679,1,Introduced,2020-02-06,"Declaring January as Chinese American history month and encouraging public schools to commemorate the month.","Declaring January as Chinese American history month and encouraging public schools to commemorate the month.",3735,"Senate State Government, Tribal Relations & Elections",2020-02-06,"First reading, referred to State Government, Tribal Relations & Elections.",https://legiscan.com/WA/bill/SB6679/2019,https://app.leg.wa.gov/billsummary?BillNumber=6679&Year=2019&Initiative=false
1331961,1653,SB6680,1,Introduced,2020-02-06,"Providing a local government option for the funding of essential affordable housing programs.","Providing a local government option for the funding of essential affordable housing programs.",3821,"Senate Housing Stability & Affordability",2020-02-06,"First reading, referred to Housing Stability & Affordability.",https://legiscan.com/WA/bill/SB6680/2019,https://app.leg.wa.gov/billsummary?BillNumber=6680&Year=2019&Initiative=false
1333884,1653,SB6681,1,Introduced,2020-02-07,"Increasing housing access and affordability by decreasing construction costs associated with implementing the Washington state energy code for residential buildings.","Increasing housing access and affordability by decreasing construction costs associated with implementing the Washington state energy code for residential buildings.",3820,"Senate Environment, Energy & Technology",2020-02-07,"First reading, referred to Environment, Energy & Technology.",https://legiscan.com/WA/bill/SB6681/2019,https://app.leg.wa.gov/billsummary?BillNumber=6681&Year=2019&Initiative=false
1334412,1653,SB6682,1,Introduced,2020-02-10,"Concerning surcharge for electricity used to charge vehicles.","Concerning surcharge for electricity used to charge vehicles.",3820,"Senate Environment, Energy & Technology",2020-02-10,"First reading, referred to Environment, Energy & Technology.",https://legiscan.com/WA/bill/SB6682/2019,https://app.leg.wa.gov/billsummary?BillNumber=6682&Year=2019&Initiative=false
1334446,1653,SB6683,1,Introduced,2020-02-10,"Limiting the number of bills a legislator may sponsor.","Limiting the number of bills a legislator may sponsor.",3735,"Senate State Government, Tribal Relations & Elections",2020-02-10,"First reading, referred to State Government, Tribal Relations & Elections.",https://legiscan.com/WA/bill/SB6683/2019,https://app.leg.wa.gov/billsummary?BillNumber=6683&Year=2019&Initiative=false
1334432,1653,SB6684,1,Introduced,2020-02-10,"Concerning electric vehicle readiness.","Concerning electric vehicle readiness.",3820,"Senate Environment, Energy & Technology",2020-02-10,"First reading, referred to Environment, Energy & Technology.",https://legiscan.com/WA/bill/SB6684/2019,https://app.leg.wa.gov/billsummary?BillNumber=6684&Year=2019&Initiative=false
1334346,1653,SB6685,1,Introduced,2020-02-10,"Requiring health insurance coverage for annual mental wellness exams.","Requiring health insurance coverage for annual mental wellness exams.",3733,"Senate Health & Long Term Care",2020-02-10,"First reading, referred to Health & Long Term Care.",https://legiscan.com/WA/bill/SB6685/2019,https://app.leg.wa.gov/billsummary?BillNumber=6685&Year=2019&Initiative=false
1334364,1653,SB6686,1,Introduced,2020-02-10,"Prohibiting the possession of weapons on state capitol grounds.","Prohibiting the possession of weapons on state capitol grounds.",2771,"Senate Law & Justice",2020-02-10,"First reading, referred to Law & Justice.",https://legiscan.com/WA/bill/SB6686/2019,https://app.leg.wa.gov/billsummary?BillNumber=6686&Year=2019&Initiative=false
1335531,1653,SB6687,1,Introduced,2020-02-11,"Granting interest arbitration to employees of the state parks and recreation commission and the liquor and cannabis board.","Granting interest arbitration to employees of the state parks and recreation commission and the liquor and cannabis board.",3734,"Senate Labor & Commerce",2020-02-11,"First reading, referred to Labor & Commerce.",https://legiscan.com/WA/bill/SB6687/2019,https://app.leg.wa.gov/billsummary?BillNumber=6687&Year=2019&Initiative=false
1338003,1653,SB6688,1,Introduced,2020-02-13,"Requiring certain counties, cities, and towns to obtain preclearance before instituting voting qualifications, prerequisites, standards, practices, or procedures.","Requiring certain counties, cities, and towns to obtain preclearance before instituting voting qualifications, prerequisites, standards, practices, or procedures.",3735,"Senate State Government, Tribal Relations & Elections",2020-02-13,"First reading, referred to State Government, Tribal Relations & Elections.",https://legiscan.com/WA/bill/SB6688/2019,https://app.leg.wa.gov/billsummary?BillNumber=6688&Year=2019&Initiative=false
1339299,1653,SB6689,1,Introduced,2020-02-14,"Protecting consumers against mechanisms of addiction in certain video games.","Protecting consumers against mechanisms of addiction in certain video games.",3734,"Senate Labor & Commerce",2020-02-14,"First reading, referred to Labor & Commerce.",https://legiscan.com/WA/bill/SB6689/2019,https://app.leg.wa.gov/billsummary?BillNumber=6689&Year=2019&Initiative=false
1344686,1653,SB6690,4,Passed,2020-03-25,"Concerning aerospace business and occupation taxes and world trade organization compliance.","Concerning aerospace business and occupation taxes and world trade organization compliance.",0,,2020-03-25,"Effective date 3/25/2020.",https://legiscan.com/WA/bill/SB6690/2019,https://app.leg.wa.gov/billsummary?BillNumber=6690&Year=2019&Initiative=false
1344652,1653,SB6691,1,Introduced,2020-02-20,"Replacing legislative chamber skylights.","Replacing legislative chamber skylights.",3735,"Senate State Government, Tribal Relations & Elections",2020-02-20,"First reading, referred to State Government, Tribal Relations & Elections.",https://legiscan.com/WA/bill/SB6691/2019,https://app.leg.wa.gov/billsummary?BillNumber=6691&Year=2019&Initiative=false
1347997,1653,SB6692,1,Introduced,2020-02-24,"Granting additional and progressive tax authority for counties with populations exceeding two million and cities therein to impose an excise tax on businesses that addresses the affordable housing crisis and reduces homelessness through evidence-based practices that will save lives and improve public safety, while also ensuring certainty and predictability for businesses.","Granting additional and progressive tax authority for counties with populations exceeding two million and cities therein to impose an excise tax on businesses that addresses the affordable housing crisis and reduces homelessness through evidence-based practices that will save lives and improve public safety, while also ensuring certainty and predictability for businesses.",962,"Senate Ways & Means",2020-02-24,"First reading, referred to Ways & Means.",https://legiscan.com/WA/bill/SB6692/2019,https://app.leg.wa.gov/billsummary?BillNumber=6692&Year=2019&Initiative=false
1350212,1653,SB6693,1,Introduced,2020-02-26,"Restoring revenue from the real estate excise tax to the public works assistance account.","Restoring revenue from the real estate excise tax to the public works assistance account.",962,"Senate Ways & Means",2020-02-26,"First reading, referred to Ways & Means.",https://legiscan.com/WA/bill/SB6693/2019,https://app.leg.wa.gov/billsummary?BillNumber=6693&Year=2019&Initiative=false
1353840,1653,SB6694,1,Introduced,2020-03-02,"Providing business and occupation tax fairness for Washington manufacturers.","Providing business and occupation tax fairness for Washington manufacturers.",962,"Senate Ways & Means",2020-03-02,"First reading, referred to Ways & Means.",https://legiscan.com/WA/bill/SB6694/2019,https://app.leg.wa.gov/billsummary?BillNumber=6694&Year=2019&Initiative=false
1353846,1653,SB6695,1,Introduced,2020-03-02,"Broadening the eligibility requirements and extending the expiration date for the data center tax incentive.","Broadening the eligibility requirements and extending the expiration date for the data center tax incentive.",962,"Senate Ways & Means",2020-03-02,"Public hearing in the Senate Committee on Ways & Means at 10:00 AM.",https://legiscan.com/WA/bill/SB6695/2019,https://app.leg.wa.gov/billsummary?BillNumber=6695&Year=2019&Initiative=false
1354702,1653,SB6696,1,Introduced,2020-03-03,"Making expenditures from the budget stabilization account for declared catastrophic events.","Making expenditures from the budget stabilization account for declared catastrophic events.",962,"Senate Ways & Means",2020-03-03,"First reading, referred to Ways & Means.",https://legiscan.com/WA/bill/SB6696/2019,https://app.leg.wa.gov/billsummary?BillNumber=6696&Year=2019&Initiative=false
1355320,1653,SB6697,1,Introduced,2020-03-04,"Concerning voter participation in the presidential primary.","Concerning voter participation in the presidential primary.",3735,"Senate State Government, Tribal Relations & Elections",2020-03-04,"First reading, referred to State Government, Tribal Relations & Elections.",https://legiscan.com/WA/bill/SB6697/2019,https://app.leg.wa.gov/billsummary?BillNumber=6697&Year=2019&Initiative=false
1355375,1653,SB6698,1,Introduced,2020-03-04,"Increasing transparency for renewable energy credit transactions.","Increasing transparency for renewable energy credit transactions.",3820,"Senate Environment, Energy & Technology",2020-03-04,"First reading, referred to Environment, Energy & Technology.",https://legiscan.com/WA/bill/SB6698/2019,https://app.leg.wa.gov/billsummary?BillNumber=6698&Year=2019&Initiative=false
1356897,1653,SB6699,1,Introduced,2020-03-06,"Concerning economic acts and practices during a time of disaster.","Concerning economic acts and practices during a time of disaster.",2771,"Senate Law & Justice",2020-03-06,"First reading, referred to Law & Justice.",https://legiscan.com/WA/bill/SB6699/2019,https://app.leg.wa.gov/billsummary?BillNumber=6699&Year=2019&Initiative=false
1358505,1653,SB6700,1,Introduced,2020-03-10,"Implementing a coordinated strategy of reducing greenhouse gas emissions and making needed investments in transportation infrastructure.","Implementing a coordinated strategy of reducing greenhouse gas emissions and making needed investments in transportation infrastructure.",3820,"Senate Environment, Energy & Technology",2020-03-10,"First reading, referred to Environment, Energy & Technology.",https://legiscan.com/WA/bill/SB6700/2019,https://app.leg.wa.gov/billsummary?BillNumber=6700&Year=2019&Initiative=false
1358431,1653,SB6701,1,Introduced,2020-03-10,"Eliminating child marriage.","Eliminating child marriage.",2771,"Senate Law & Justice",2020-03-10,"First reading, referred to Law & Justice.",https://legiscan.com/WA/bill/SB6701/2019,https://app.leg.wa.gov/billsummary?BillNumber=6701&Year=2019&Initiative=false
1358472,1653,SB6702,1,Introduced,2020-03-10,"Banning a state or local income tax.","Banning a state or local income tax.",962,"Senate Ways & Means",2020-03-10,"First reading, referred to Ways & Means.",https://legiscan.com/WA/bill/SB6702/2019,https://app.leg.wa.gov/billsummary?BillNumber=6702&Year=2019&Initiative=false
1359237,1653,SB6703,1,Introduced,2020-03-12,"Making Washington great again.","Making Washington great again.",3735,"Senate State Government, Tribal Relations & Elections",2020-03-12,"First reading, referred to State Government, Tribal Relations & Elections.",https://legiscan.com/WA/bill/SB6703/2019,https://app.leg.wa.gov/billsummary?BillNumber=6703&Year=2019&Initiative=false
1150776,1653,SR8600,0,,,"Notifying the governor that the Senate is ready to conduct business.","Notifying the governor that the Senate is ready to conduct business.",0,,2019-01-14,Adopted.,https://legiscan.com/WA/bill/SR8600/2019,https://app.leg.wa.gov/billsummary?BillNumber=8600&Year=2019&Initiative=false
1150352,1653,SR8601,0,,,"Adopting the permanent rules of the Senate.","Adopting the permanent rules of the Senate.",0,,2019-01-14,Adopted.,https://legiscan.com/WA/bill/SR8601/2019,https://app.leg.wa.gov/billsummary?BillNumber=8601&Year=2019&Initiative=false
1334928,1653,SR8602,0,,,"Recognizing the Women In Cloud initiative.","Recognizing the Women In Cloud initiative.",0,,2019-01-23,Adopted.,https://legiscan.com/WA/bill/SR8602/2019,https://app.leg.wa.gov/billsummary?BillNumber=8602&Year=2019&Initiative=false
