bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
822320,1152,HB2656,1,Introduced,2016-01-18,"Improving state budgeting through zero-based budget reviews.","Improving state budgeting through zero-based budget reviews.",2759,"House Appropriations",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2656/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2656&year=2015
822051,1152,HB2657,1,Introduced,2016-01-18,"Counting experience at a private school under the years of service calculation for classroom teachers.","Counting experience at a private school under the years of service calculation for classroom teachers.",2759,"House Appropriations",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2657/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2657&year=2015
822133,1152,HB2658,1,Introduced,2016-01-18,"Concerning tribal cultural resources protection in the forest practices act.","Concerning tribal cultural resources protection in the forest practices act.",923,"House Agriculture and Natural Resources",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2658/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2658&year=2015
822330,1152,HB2659,2,Engrossed,2016-02-16,"Developing a plan for the consolidation of traffic-based financial obligations.","Developing a plan for the consolidation of traffic-based financial obligations.",943,"House Rules",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2659/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2659&year=2015
822109,1152,HB2660,1,Introduced,2016-01-18,"Concerning the design and construction of certain transportation facilities adjacent to or across a river or waterway.","Concerning the design and construction of certain transportation facilities adjacent to or across a river or waterway.",946,"House Transportation",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2660/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2660&year=2015
822373,1152,HB2661,1,Introduced,2016-01-18,"Concerning the developmental disabilities community trust account.","Concerning the developmental disabilities community trust account.",2759,"House Appropriations",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2661/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2661&year=2015
822375,1152,HB2662,1,Introduced,2016-01-18,"Creating the Washington next generation educational savings account program.","Creating the Washington next generation educational savings account program.",2759,"House Appropriations",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2662/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2662&year=2015
822315,1152,HB2663,4,Passed,2016-04-01,"Implementing sunshine committee recommendations to repeal obsolete exemptions to public disclosure provisions.","Implementing sunshine committee recommendations to repeal obsolete exemptions to public disclosure provisions.",0,,2016-04-01,"Effective date 6/9/2016.",https://legiscan.com/WA/bill/HB2663/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2663&year=2015
822121,1152,HB2664,1,Introduced,2016-01-18,"Eliminating some authority of school districts to exempt students from participation in physical education.","Eliminating some authority of school districts to exempt students from participation in physical education.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2664/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2664&year=2015
822255,1152,HB2665,1,Introduced,2016-01-18,"Requiring legislative approval of tax preferences as part of the two-year budget process.","Requiring legislative approval of tax preferences as part of the two-year budget process.",933,"House Finance",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2665/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2665&year=2015
822077,1152,HB2666,1,Introduced,2016-01-18,"Providing transparency on the effect of tax expenditures on the state's budget.","Providing transparency on the effect of tax expenditures on the state's budget.",2759,"House Appropriations",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2666/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2666&year=2015
822008,1152,HB2667,4,Passed,2016-03-31,"Concerning administrative processes of the state parks and recreation commission that require a majority vote of the commission.","Concerning administrative processes of the state parks and recreation commission that require a majority vote of the commission.",0,,2016-03-31,"Effective date 6/9/2016.",https://legiscan.com/WA/bill/HB2667/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2667&year=2015
822364,1152,HB2668,1,Introduced,2016-01-18,"Vacating convictions arising from offenses committed as a result of being a victim of trafficking, promoting prostitution, or promoting commercial sexual abuse of a minor.","Vacating convictions arising from offenses committed as a result of being a victim of trafficking, promoting prostitution, or promoting commercial sexual abuse of a minor.",943,"House Rules",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2668/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2668&year=2015
822270,1152,HB2669,1,Introduced,2016-01-18,"Concerning physical education instructional requirements for public school students.","Concerning physical education instructional requirements for public school students.",2759,"House Appropriations",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2669/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2669&year=2015
822102,1152,HB2670,1,Introduced,2016-01-18,"Reforming the school assessment system to focus on teaching and learning.","Reforming the school assessment system to focus on teaching and learning.",930,"House Education",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2670/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2670&year=2015
822094,1152,HB2671,1,Introduced,2016-01-18,"Concerning the definition of ""agency"" for purposes of early learning programs.","Concerning the definition of ""agency"" for purposes of early learning programs.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2671/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2671&year=2015
822128,1152,HB2672,1,Introduced,2016-01-18,"Relating to utility relocation costs.","Relating to utility relocation costs.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2672/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2672&year=2015
822253,1152,HB2673,1,Introduced,2016-01-18,"Concerning recoverable costs from the recording of certain judgment liens.","Concerning recoverable costs from the recording of certain judgment liens.",943,"House Rules",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2673/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2673&year=2015
822044,1152,HB2674,2,Engrossed,2016-02-17,"Concerning filing fee surcharges for funding dispute resolution centers.","Concerning filing fee surcharges for funding dispute resolution centers.",943,"House Rules",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2674/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2674&year=2015
822118,1152,HB2675,2,Engrossed,2016-02-17,"Updating workforce investment act references and making no substantive changes.","Updating workforce investment act references and making no substantive changes.",943,"House Rules",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2675/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2675&year=2015
822224,1152,HB2676,1,Introduced,2016-01-18,"Authorizing cities and counties to exempt certain housing from the state building code.","Authorizing cities and counties to exempt certain housing from the state building code.",940,"House Judiciary",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2676/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2676&year=2015
822356,1152,HB2677,1,Introduced,2016-01-18,"Clarifying which counties may provide and maintain detention rooms or detention houses.","Clarifying which counties may provide and maintain detention rooms or detention houses.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2677/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2677&year=2015
822265,1152,HB2678,4,Passed,2016-03-31,"Regulating nursing home facilities.","Regulating nursing home facilities.",0,,2016-03-31,"Effective date 6/9/2016.",https://legiscan.com/WA/bill/HB2678/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2678&year=2015
822392,1152,HB2679,2,Engrossed,2016-02-17,"Consolidating the duties, powers, missions, functions, and funds of the life sciences discovery fund authority and the cancer research endowment authority within a center of excellence for life sciences and cancer research.","Consolidating the duties, powers, missions, functions, and funds of the life sciences discovery fund authority and the cancer research endowment authority within a center of excellence for life sciences and cancer research.",943,"House Rules",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2679/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2679&year=2015
821963,1152,HB2680,1,Introduced,2016-01-18,"Establishing the Washington open education pilot grant program for the four-year institutions of higher education.","Establishing the Washington open education pilot grant program for the four-year institutions of higher education.",2759,"House Appropriations",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2680/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2680&year=2015
822039,1152,HB2681,4,Passed,2016-03-31,"Authorizing pharmacists to prescribe and dispense contraceptives.","Authorizing pharmacists to prescribe and dispense contraceptives.",0,,2016-03-31,"Effective date 6/9/2016.",https://legiscan.com/WA/bill/HB2681/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2681&year=2015
822368,1152,HB2682,2,Engrossed,2016-02-15,"Providing automatic voter registration at qualified voter registration agencies.","Providing automatic voter registration at qualified voter registration agencies.",943,"House Rules",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2682/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2682&year=2015
822339,1152,HB2683,1,Introduced,2016-01-18,"Requiring a feasibility study to identify improvements for state route number 26.","Requiring a feasibility study to identify improvements for state route number 26.",946,"House Transportation",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2683/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=2683&year=2015
