0,1,2
SB5218,1516,Introduced
SB5219,1516,Introduced
SB5223,1516,Introduced
SB5224,1516,Introduced
SB5225,1516,Introduced
SB5226,1516,Engrossed
SB5227,1516,Passed
SB5228,1516,Introduced
SB5229,1516,Introduced
SB5230,1516,Introduced
SB5231,1516,Introduced
SB5232,1516,Introduced
SB5235,1516,Introduced
SB5236,1516,Introduced
SB5237,1516,Introduced
SB5238,1516,Passed
SB5239,1516,Introduced
SB5241,1516,Introduced
SB5242,1516,Introduced
SB5243,1516,Engrossed
SB5249,1516,Passed
SB5251,1516,Passed
SB5253,1516,Introduced
SB5254,1516,Introduced
SB5256,1516,Introduced
SB5258,1516,Introduced
SB5259,1516,Introduced
SB5262,1516,Passed
SB5263,1516,Introduced
SB5267,1516,Engrossed
SB5268,1516,Passed
SB5269,1516,Passed
SB5270,1516,Passed
SB5271,1516,Engrossed
SB5272,1516,Engrossed
SB5273,1516,Introduced
SB5274,1516,Introduced
SB5276,1516,Passed
SB5277,1516,Engrossed
SB5278,1516,Introduced
SB5280,1516,Passed
SB5281,1516,Introduced
SB5284,1516,Introduced
SB5286,1516,Introduced
SB5287,1516,Introduced
SB5288,1516,Passed
SB5290,1516,Engrossed
SB5292,1516,Passed
SB5293,1516,Passed
SB5294,1516,Passed
SB5295,1516,Engrossed
SB5296,1516,Passed
SB5297,1516,Passed
SB5299,1516,Passed
SB5300,1516,Passed
SB5302,1516,Passed
SB5311,1516,Passed
SB5313,1516,Introduced
SB5314,1516,Passed
SB5315,1516,Passed
SB5317,1516,Passed
SB5318,1516,Engrossed
SB5319,1516,Introduced
SB5320,1516,Introduced
SB5321,1516,Engrossed
SB5322,1516,Passed
SB5323,1516,Introduced
SB5324,1516,Engrossed
SB5325,1516,Introduced
SB5326,1516,Introduced
SB5327,1516,Introduced
SB5330,1516,Engrossed
SB5331,1516,Introduced
SB5333,1516,Introduced
SB5336,1516,Introduced
SB5339,1516,Introduced
SB5340,1516,Introduced
SB5342,1516,Passed
SB5343,1516,Engrossed
SB5344,1516,Introduced
SB5345,1516,Introduced
SB5347,1516,Engrossed
SB5350,1516,Engrossed
SB5351,1516,Introduced
SB5352,1516,Introduced
SB5353,1516,Passed
SB5354,1516,Introduced
SB5355,1516,Passed
SB5356,1516,Introduced
SB5357,1516,Introduced
SB5358,1516,Introduced
SB5359,1516,Introduced
SB5360,1516,Introduced
SB5362,1516,Passed
SB5363,1516,Engrossed
SB5364,1516,Introduced
SB5365,1516,Introduced
SB5366,1516,Introduced
SB5368,1516,Introduced
SB5371,1516,Introduced
SB5373,1516,Introduced
SB5375,1516,Introduced
SB5376,1516,Introduced
SB5377,1516,Introduced
SB5378,1516,Introduced
SB5379,1516,Engrossed
SB5380,1516,Engrossed
SB5383,1516,Introduced
SB5384,1516,Introduced
SB5385,1516,Introduced
SB5386,1516,Introduced
SB5387,1516,Passed
SB5389,1516,Introduced
SB5390,1516,Introduced
SB5392,1516,Introduced
SB5393,1516,Introduced
SB5394,1516,Engrossed
SB5395,1516,Engrossed
SB5396,1516,Engrossed
SB5397,1516,Engrossed
SB5399,1516,Introduced
SB5400,1516,Introduced
SB5401,1516,Introduced
SB5402,1516,Introduced
SB5403,1516,Engrossed
SB5406,1516,Introduced
SB5407,1516,Engrossed
SB5408,1516,Introduced
SB5409,1516,Introduced
SB5411,1516,Engrossed
SB5412,1516,Introduced
SB5415,1516,Introduced
SB5417,1516,Introduced
SB5418,1516,Engrossed
SB5421,1516,Introduced
SB5423,1516,Introduced
SB5426,1516,Introduced
SB5427,1516,Introduced
SB5428,1516,Introduced
SB5430,1516,Introduced
SB5431,1516,Introduced
SB5433,1516,Passed
SB5434,1516,Introduced
SB5435,1516,Passed
SB5437,1516,Introduced
SB5438,1516,Passed
SB5439,1516,Introduced
SB5440,1516,Introduced
SB5441,1516,Passed
SB5442,1516,Engrossed
SB5443,1516,Introduced
SB5444,1516,Introduced
SB5445,1516,Introduced
SB5446,1516,Introduced
SB5447,1516,Introduced
SB5448,1516,Passed
SB5449,1516,Engrossed
SB5450,1516,Introduced
SB5453,1516,Introduced
SB5454,1516,Introduced
SB5456,1516,Introduced
SB5457,1516,Engrossed
SB5462,1516,Introduced
SB5463,1516,Engrossed
SB5465,1516,Introduced
SB5466,1516,Passed
SB5467,1516,Introduced
SB5472,1516,Introduced
SB5474,1516,Introduced
SB5476,1516,Introduced
SB5477,1516,Engrossed
SB5478,1516,Introduced
SB5482,1516,Passed
SB5483,1516,Introduced
SB5486,1516,Passed
SB5487,1516,Engrossed
SB5489,1516,Introduced
SB5491,1516,Engrossed
SB5492,1516,Introduced
SB5493,1516,Introduced
SB5495,1516,Introduced
SB5496,1516,Engrossed
SB5497,1516,Introduced
SB5498,1516,Passed
SB5499,1516,Engrossed
SB5500,1516,Introduced
SB5503,1516,Introduced
SB5504,1516,Passed
SB5506,1516,Introduced
SB5507,1516,Introduced
SB5508,1516,Introduced
SB5511,1516,Engrossed
SB5513,1516,Engrossed
SB5514,1516,Introduced
SB5517,1516,Introduced
SB5518,1516,Passed
SB5522,1516,Introduced
SB5525,1516,Introduced
SB5526,1516,Introduced
SB5527,1516,Introduced
SB5528,1516,Introduced
SB5532,1516,Passed
SB5533,1516,Introduced
SB5535,1516,Introduced
SB5536,1516,Introduced
SB5537,1516,Introduced
SB5539,1516,Introduced
SB5544,1516,Introduced
SB5546,1516,Introduced
SB5547,1516,Introduced
SB5548,1516,Introduced
SB5549,1516,Passed
SB5550,1516,Passed
SB5551,1516,Introduced
SB5552,1516,Introduced
SB5553,1516,Introduced
SB5554,1516,Introduced
SB5555,1516,Engrossed
SB5556,1516,Passed
SB5559,1516,Introduced
SB5561,1516,Engrossed
SB5562,1516,Introduced
SB5563,1516,Engrossed
SB5565,1516,Introduced
SB5566,1516,Introduced
SB5567,1516,Introduced
SB5568,1516,Introduced
SB5573,1516,Introduced
SB5574,1516,Introduced
SB5576,1516,Introduced
SB5577,1516,Passed
SB5578,1516,Introduced
SB5579,1516,Introduced
SB5580,1516,Introduced
SB5583,1516,Engrossed
SB5586,1516,Introduced
SB5588,1516,Introduced
SB5591,1516,Passed
SB5592,1516,Introduced
SB5593,1516,Passed
SB5594,1516,Introduced
SB5595,1516,Introduced
SB5596,1516,Passed
SB5598,1516,Introduced
SB5599,1516,Introduced
SB5600,1516,Passed
SB5601,1516,Engrossed
SB5602,1516,Introduced
SB5607,1516,Passed
SB5609,1516,Engrossed
SB5610,1516,Introduced
SB5613,1516,Introduced
SB5614,1516,Introduced
SB5615,1516,Introduced
SB5618,1516,Introduced
SB5619,1516,Introduced
SB5620,1516,Engrossed
SB5621,1516,Introduced
SB5623,1516,Engrossed
SB5626,1516,Introduced
SB5628,1516,Introduced
SB5632,1516,Introduced
SB5633,1516,Passed
SB5634,1516,Engrossed
SB5636,1516,Introduced
SB5640,1516,Engrossed
SB5641,1516,Introduced
SB5642,1516,Introduced
SB5643,1516,Introduced
SB5644,1516,Introduced
SB5646,1516,Introduced
SB5647,1516,Passed
SB5649,1516,Passed
SB5650,1516,Passed
SB5651,1516,Introduced
SB5652,1516,Introduced
SB5656,1516,Engrossed
SB5660,1516,Introduced
SB5661,1516,Introduced
SB5662,1516,Passed
SB5663,1516,Introduced
SB5665,1516,Introduced
SB5666,1516,Introduced
SB5668,1516,Introduced
SB5669,1516,Introduced
SB5671,1516,Introduced
SB5672,1516,Introduced
SB5675,1516,Introduced
SB5676,1516,Introduced
SB5678,1516,Introduced
SB5680,1516,Introduced
SB5682,1516,Introduced
SB5684,1516,Introduced
SB5689,1516,Passed
SB5692,1516,Passed
SB5693,1516,Passed
SB5694,1516,Engrossed
SB5696,1516,Introduced
SB5697,1516,Introduced
SB5698,1516,Introduced
SB5699,1516,Introduced
SB5700,1516,Introduced
SB5701,1516,Introduced
SB5702,1516,Introduced
SB5703,1516,Introduced
SB5704,1516,Introduced
SB5708,1516,Introduced
SB5711,1516,Introduced
SB5712,1516,Engrossed
SB5715,1516,Engrossed
SB5717,1516,Passed
SB5719,1516,Passed
SB5720,1516,Introduced
SB5721,1516,Passed
SB5722,1516,Introduced
SB5724,1516,Introduced
SB5726,1516,Introduced
SB5729,1516,Introduced
SB5733,1516,Passed
SB5738,1516,Introduced
SB5740,1516,Passed
SB5741,1516,Introduced
SB5745,1516,Introduced
SB5749,1516,Introduced
SB5751,1516,Introduced
SB5752,1516,Introduced
SB5753,1516,Introduced
SB5759,1516,Introduced
SB5762,1516,Introduced
SB5764,1516,Introduced
SB5765,1516,Introduced
SB5768,1516,Passed
SB5770,1516,Introduced
SB5772,1516,Introduced
SB5773,1516,Introduced
SB5774,1516,Introduced
SB5777,1516,Engrossed
SB5784,1516,Introduced
SB5789,1516,Introduced
SB5790,1516,Introduced
SB5792,1516,Introduced
SB5793,1516,Passed
SB5794,1516,Introduced
SB5798,1516,Introduced
SB5799,1516,Engrossed
SB5800,1516,Introduced
SB5801,1516,Introduced
SB5803,1516,Passed
SB5806,1516,Introduced
SB5808,1516,Introduced
SB5810,1516,Passed
SB5811,1516,Introduced
SB5812,1516,Introduced
SB5813,1516,Introduced
SB5814,1516,Introduced
SB5819,1516,Engrossed
SB5821,1516,Introduced
SB5822,1516,Introduced
SB5823,1516,Introduced
SB5824,1516,Passed
SB5825,1516,Introduced
SB5828,1516,Introduced
SB5829,1516,Introduced
SB5830,1516,Introduced
SB5833,1516,Introduced
SB5835,1516,Introduced
SB5836,1516,Introduced
SB5837,1516,Introduced
SB5838,1516,Introduced
SB5844,1516,Introduced
SB5849,1516,Introduced
SB5850,1516,Introduced
SB5851,1516,Passed
SB5857,1516,Passed
SB5860,1516,Introduced
SB5862,1516,Introduced
SB5866,1516,Introduced
SB5868,1516,Introduced
SB5873,1516,Passed
SB5875,1516,Introduced
SB5882,1516,Introduced
SB5883,1516,Introduced
SB5885,1516,Introduced
SB5888,1516,Passed
SB5889,1516,Passed
SB5890,1516,Introduced
SB5891,1516,Introduced
SB5892,1516,Introduced
SB5893,1516,Passed
SB5894,1516,Engrossed
SB5895,1516,Introduced
SB5900,1516,Introduced
SB5901,1516,Introduced
SB5902,1516,Introduced
SB5909,1516,Introduced
SB5910,1516,Introduced
SB5911,1516,Introduced
SB5914,1516,Engrossed
SB5918,1516,Introduced
SB5919,1516,Engrossed
SB5920,1516,Introduced
SB5922,1516,Introduced
SB5926,1516,Introduced
SB5927,1516,Introduced
SB5928,1516,Passed
SB5929,1516,Introduced
SB5935,1516,Passed
SB5936,1516,Introduced
SB5939,1516,Introduced
SB5941,1516,Engrossed
SB5944,1516,Engrossed
SB5947,1516,Introduced
SB5951,1516,Introduced
SB5952,1516,Introduced
SB5953,1516,Introduced
SB5955,1516,Introduced
SB5957,1516,Passed
SB5959,1516,Engrossed
SB5961,1516,Introduced
SB5971,1516,Introduced
SB5972,1516,Engrossed
SB5974,1516,Passed
SB5975,1516,Introduced
SB5981,1516,Introduced
SB5982,1516,Introduced
SB5983,1516,Introduced
SB5985,1516,Introduced
SB5986,1516,Introduced
SB5988,1516,Passed
SB5991,1516,Engrossed
SB5992,1516,Passed
SB5993,1516,Passed
SB5995,1516,Passed
SB5996,1516,Passed
SB6002,1516,Introduced
SB6003,1516,Introduced
SB6006,1516,Introduced
SB6010,1516,Introduced
SB6012,1516,Introduced
SB6016,1516,Introduced
SB6017,1516,Introduced
SB6020,1516,Introduced
SB6021,1516,Introduced
SB6026,1516,Introduced
SB6029,1516,Introduced
SB6032,1516,Introduced
SB6037,1516,Introduced
SB6038,1516,Introduced
SB6040,1516,Introduced
SB6043,1516,Introduced
SB6048,1516,Introduced
SB6049,1516,Introduced
SB6050,1516,Introduced
SB6052,1516,Passed
SB6058,1516,Introduced
SB6061,1516,Introduced
SB6062,1516,Engrossed
SB6063,1516,Introduced
SB6065,1516,Introduced
SB6068,1516,Introduced
SB6072,1516,Introduced
SB6076,1516,Introduced
SB6077,1516,Introduced
SB6079,1516,Introduced
SB6080,1516,Passed
SB6082,1516,Introduced
SB6084,1516,Engrossed
SB6086,1516,Introduced
SB6087,1516,Introduced
SB6088,1516,Engrossed
SB6090,1516,Introduced
SB6092,1516,Passed
SB6094,1516,Introduced
SB6095,1516,Introduced
SB6098,1516,Introduced
SB6100,1516,Passed
SB6104,1516,Introduced
SB6105,1516,Introduced
SB6106,1516,Introduced
SB6109,1516,Introduced
SB6110,1516,Introduced
SB6112,1516,Introduced
SB6113,1516,Introduced
SB6122,1516,Introduced
SB6127,1516,Introduced
SB6128,1516,Introduced
SB6129,1516,Introduced
SB6134,1516,Passed
SB6135,1516,Introduced
SB6140,1516,Introduced
SB6144,1516,Introduced
SB6146,1516,Introduced
SB6147,1516,Engrossed
SB6150,1516,Engrossed
SB6152,1516,Introduced
SB6154,1516,Introduced
SB6160,1516,Passed
SB6161,1516,Introduced
SB6162,1516,Passed
SB6165,1516,Passed
SB6168,1516,Introduced
SB6170,1516,Passed
SB6184,1516,Introduced
SB6187,1516,Engrossed
SB6188,1516,Introduced
SB6189,1516,Introduced
SB6195,1516,Passed
SB6199,1516,Engrossed
SB6202,1516,Passed
SB6203,1516,Passed
SB6209,1516,Introduced
SB6210,1516,Engrossed
SB6211,1516,Passed
SB6212,1516,Introduced
SB6213,1516,Introduced
SB6219,1516,Passed
SB6222,1516,Introduced
SB6223,1516,Introduced
SB6225,1516,Introduced
SB6228,1516,Introduced
SB6229,1516,Introduced
SB6230,1516,Introduced
SB6231,1516,Introduced
SB6233,1516,Introduced
SB6234,1516,Introduced
SB6239,1516,Engrossed
SB6245,1516,Passed
SB6247,1516,Introduced
SB6248,1516,Passed
SB6249,1516,Introduced
SB6250,1516,Introduced
SB6253,1516,Introduced
SB6254,1516,Passed
SB6260,1516,Introduced
SB6272,1516,Introduced
SB6273,1516,Passed
SB6274,1516,Passed
SB6275,1516,Introduced
SB6278,1516,Introduced
SB6279,1516,Introduced
SB6280,1516,Introduced
SB6281,1516,Passed
SB6287,1516,Introduced
SB6288,1516,Introduced
SB6289,1516,Engrossed
SB6291,1516,Engrossed
SB6295,1516,Passed
SB6296,1516,Passed
SB6297,1516,Engrossed
SB6298,1516,Introduced
SB6302,1516,Introduced
SB6305,1516,Introduced
SB6306,1516,Introduced
SB6307,1516,Introduced
SB6308,1516,Introduced
SB6309,1516,Passed
SB6312,1516,Introduced
SB6313,1516,Introduced
SB6316,1516,Introduced
SB6318,1516,Introduced
SB6324,1516,Introduced
SB6328,1516,Passed
SB6329,1516,Vetoed
SB6340,1516,Introduced
SB6346,1516,Introduced
SB6353,1516,Introduced
SB6355,1516,Introduced
SB6357,1516,Introduced
SB6360,1516,Passed
SB6362,1516,Introduced
SB6365,1516,Introduced
SB6368,1516,Introduced
SB6369,1516,Introduced
SB6370,1516,Introduced
SB6378,1516,Introduced
SB6379,1516,Introduced
SB6384,1516,Introduced
SB6394,1516,Introduced
SB6396,1516,Engrossed
SB6398,1516,Passed
SB6402,1516,Introduced
SB6404,1516,Introduced
SB6405,1516,Passed
SB6406,1516,Engrossed
SB6407,1516,Introduced
SB6408,1516,Engrossed
SB6409,1516,Engrossed
SB6411,1516,Engrossed
SB6413,1516,Passed
SB6414,1516,Engrossed
SB6415,1516,Introduced
SB6416,1516,Introduced
SB6417,1516,Introduced
SB6419,1516,Introduced
SB6423,1516,Introduced
SB6430,1516,Passed
SB6434,1516,Introduced
SB6442,1516,Introduced
SB6446,1516,Introduced
SB6447,1516,Introduced
SB6451,1516,Introduced
SB6464,1516,Engrossed
SB6467,1516,Introduced
SB6468,1516,Introduced
SB6478,1516,Introduced
SB6479,1516,Introduced
SB6480,1516,Introduced
SB6482,1516,Introduced
SB6490,1516,Introduced
SB6492,1516,Introduced
SB6497,1516,Engrossed
SB6505,1516,Introduced
SB6509,1516,Introduced
SB6511,1516,Introduced
SB6513,1516,Passed
SB6514,1516,Introduced
SB6515,1516,Introduced
SB6517,1516,Introduced
SB6518,1516,Introduced
SB6519,1516,Passed
SB6527,1516,Introduced
SB6528,1516,Passed
SB6529,1516,Engrossed
SB6534,1516,Passed
SB6536,1516,Passed
SB6539,1516,Introduced
SB6544,1516,Introduced
SB6550,1516,Introduced
SB6551,1516,Introduced
SB6557,1516,Introduced
SB6567,1516,Introduced
SB6569,1516,Passed
SB6577,1516,Introduced
SB6581,1516,Introduced
SB6588,1516,Introduced
SB6601,1516,Passed
SB6606,1516,Passed
SB6611,1516,Introduced
SB6613,1516,Introduced
SB6614,1516,Passed
SB6617,1516,Engrossed
SB6618,1516,Introduced
SB6620,1516,Passed
SB6628,1516,Introduced
SB6631,1516,Engrossed
SB6642,1516,Introduced
SB6652,1516,Introduced
SB6657,1516,Introduced
SB6668,1516,Introduced
SB6669,1516,Introduced
HB1000,1718,Introduced
HB1001,1718,Passed
HB1002,1718,Introduced
HB1003,1718,Introduced
HB1009,1718,Introduced
HB1012,1718,Introduced
HB1013,1718,Introduced
HB1015,1718,Introduced
HB1016,1718,Introduced
HB1017,1718,Passed
HB1018,1718,Passed
HB1019,1718,Introduced
HB1023,1718,Introduced
HB1024,1718,Introduced
HB1025,1718,Introduced
HB1026,1718,Introduced
HB1028,1718,Introduced
HB1029,1718,Introduced
HB1030,1718,Introduced
HB1032,1718,Engrossed
HB1033,1718,Introduced
HB1034,1718,Introduced
HB1036,1718,Passed
HB1037,1718,Engrossed
HB1039,1718,Introduced
HB1041,1718,Introduced
HB1042,1718,Passed
HB1043,1718,Passed
HB1044,1718,Introduced
HB1045,1718,Engrossed
HB1046,1718,Engrossed
HB1047,1718,Passed
HB1048,1718,Introduced
HB1049,1718,Introduced
HB1050,1718,Introduced
HB1051,1718,Introduced
HB1053,1718,Engrossed
HB1054,1718,Engrossed
HB1057,1718,Introduced
HB1058,1718,Passed
HB1059,1718,Engrossed
HB1060,1718,Engrossed
HB1061,1718,Introduced
HB1062,1718,Introduced
HB1064,1718,Passed
HB1065,1718,Introduced
HB1066,1718,Introduced
HB1067,1718,Introduced
HB1069,1718,Engrossed
HB1071,1718,Passed
HB1073,1718,Introduced
HB1074,1718,Introduced
HB1075,1718,Engrossed
HB1076,1718,Introduced
HB1077,1718,Introduced
HB1078,1718,Engrossed
HB1079,1718,Passed
HB1080,1718,Passed
HB1082,1718,Introduced
HB1084,1718,Introduced
HB1085,1718,Passed
HB1086,1718,Passed
HB1087,1718,Introduced
HB1088,1718,Introduced
HB1089,1718,Engrossed
HB1090,1718,Introduced
HB1091,1718,Passed
HB1092,1718,Introduced
HB1093,1718,Introduced
HB1094,1718,Introduced
HB1095,1718,Passed
HB1096,1718,Introduced
HB1097,1718,Engrossed
HB1098,1718,Introduced
HB1099,1718,Introduced
HB1100,1718,Passed
HB1102,1718,Introduced
HB1103,1718,Introduced
HB1105,1718,Passed
HB1107,1718,Passed
HB1108,1718,Introduced
HB1109,1718,Passed
HB1110,1718,Introduced
HB1111,1718,Introduced
HB1112,1718,Introduced
HB1116,1718,Introduced
HB1117,1718,Introduced
HB1118,1718,Introduced
HB1119,1718,Introduced
HB1120,1718,Passed
HB1122,1718,Introduced
HB1123,1718,Introduced
HB1124,1718,Introduced
HB1125,1718,Engrossed
HB1127,1718,Introduced
HB1128,1718,Passed
HB1129,1718,Engrossed
HB1130,1718,Passed
HB1131,1718,Introduced
HB1132,1718,Engrossed
HB1134,1718,Introduced
HB1135,1718,Introduced
HB1136,1718,Passed
HB1137,1718,Introduced
HB1138,1718,Introduced
HB1139,1718,Engrossed
HB1140,1718,Passed
HB1141,1718,Introduced
HB1143,1718,Introduced
HB1145,1718,Introduced
HB1147,1718,Introduced
HB1149,1718,Passed
HB1151,1718,Engrossed
HB1152,1718,Introduced
HB1153,1718,Passed
HB1154,1718,Engrossed
HB1155,1718,Engrossed
HB1156,1718,Introduced
HB1157,1718,Introduced
HB1158,1718,Introduced
HB1160,1718,Engrossed
HB1161,1718,Introduced
HB1162,1718,Engrossed
HB1165,1718,Introduced
HB1166,1718,Passed
HB1167,1718,Engrossed
HB1168,1718,Engrossed
HB1169,1718,Passed
HB1170,1718,Passed
HB1173,1718,Introduced
HB1174,1718,Introduced
HB1175,1718,Introduced
HB1177,1718,Introduced
HB1178,1718,Introduced
HB1179,1718,Introduced
HB1181,1718,Introduced
HB1182,1718,Engrossed
HB1184,1718,Passed
HB1185,1718,Introduced
HB1187,1718,Introduced
HB1188,1718,Engrossed
HB1191,1718,Introduced
HB1192,1718,Introduced
HB1194,1718,Engrossed
HB1195,1718,Passed
HB1196,1718,Engrossed
HB1197,1718,Introduced
HB1199,1718,Passed
HB1200,1718,Passed
HB1201,1718,Passed
HB1202,1718,Introduced
HB1203,1718,Introduced
HB1204,1718,Passed
HB1206,1718,Introduced
HB1207,1718,Introduced
HB1209,1718,Passed
HB1211,1718,Introduced
HB1212,1718,Introduced
HB1213,1718,Introduced
HB1214,1718,Introduced
HB1216,1718,Introduced
HB1218,1718,Passed
HB1219,1718,Introduced
HB1220,1718,Introduced
HB1224,1718,Introduced
HB1225,1718,Introduced
HB1227,1718,Introduced
HB1228,1718,Introduced
HB1232,1718,Engrossed
HB1234,1718,Passed
HB1235,1718,Passed
HB1236,1718,Introduced
HB1237,1718,Passed
HB1238,1718,Introduced
HB1239,1718,Passed
HB1240,1718,Introduced
HB1242,1718,Introduced
HB1245,1718,Introduced
HB1246,1718,Introduced
HB1247,1718,Introduced
HB1248,1718,Passed
HB1250,1718,Passed
HB1251,1718,Introduced
HB1257,1718,Passed
HB1258,1718,Passed
HB1260,1718,Introduced
HB1263,1718,Introduced
HB1267,1718,Engrossed
HB1269,1718,Introduced
HB1270,1718,Introduced
HB1272,1718,Introduced
HB1273,1718,Passed
HB1274,1718,Passed
HB1275,1718,Passed
HB1277,1718,Introduced
HB1280,1718,Engrossed
HB1281,1718,Passed
HB1282,1718,Introduced
HB1283,1718,Passed
HB1285,1718,Passed
HB1286,1718,Introduced
HB1287,1718,Introduced
HB1290,1718,Introduced
HB1291,1718,Engrossed
HB1293,1718,Passed
HB1296,1718,Passed
HB1297,1718,Introduced
HB1298,1718,Passed
HB1299,1718,Introduced
HB1300,1718,Introduced
HB1301,1718,Introduced
HB1302,1718,Introduced
HB1303,1718,Introduced
HB1304,1718,Introduced
HB1308,1718,Introduced
HB1310,1718,Introduced
HB1311,1718,Introduced
HB1313,1718,Introduced
HB1315,1718,Introduced
HB1316,1718,Engrossed
HB1317,1718,Introduced
HB1318,1718,Introduced
HB1319,1718,Engrossed
